transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,transaction_amount,payment_method,card_number,cvv
T0000307,C00689,P0192,2024-10-20,2,1109.07,2218.14,Cash,3531295219823752,059
T0000308,C08894,P0506,2025-08-30,4,2206.6,8826.4,Cash,4933300389347483,897
T0000309,C04774,P0488,2025-03-25,2,2586.11,5172.22,UPI,180031179970402,598
T0000310,C06711,P0633,2026-04-12,3,3045.22,9135.66,Debit Card,180049364530104,482
T0000311,C03945,P0241,2025-06-18,5,4265.98,21329.9,UPI,4956732815708957,462
T0000312,C04306,P0578,2025-03-06,5,4657.59,23287.95,Debit Card,4454621860694963,288
T0000313,C04726,P0050,2025-10-23,5,806.55,4032.75,Credit Card,4391483525357,017
T0000314,C09918,P0719,2024-10-10,1,2561.21,2561.21,Credit Card,180059592310104,144
T0000315,C01267,P0314,2025-09-23,4,846.08,3384.32,UPI,180019090376031,355
T0000316,C03775,P0223,2024-08-25,1,4105.54,4105.54,Cash,675990571670,021
T0000317,C03031,P0726,2026-04-26,1,2428.22,2428.22,Cash,3567434585326416,325
T0000318,C09766,P0599,2025-03-14,5,384.42,1922.1,Debit Card,3558063049863853,723
T0000319,C04500,P0023,2025-07-29,4,1371.54,5486.16,Credit Card,502078889495,795
T0000320,C03348,P0233,2024-10-09,5,4255.4,21277.0,Credit Card,346254275520811,436
T0000321,C06536,P0767,2026-06-09,4,581.14,2324.56,Cash,4014425845341,222
T0000322,C06471,P0135,2025-08-10,3,4657.54,13972.62,Debit Card,3550454137115892,187
T0000323,C03022,P0459,2026-04-28,1,501.56,501.56,UPI,180023250775529,518
T0000324,C01251,P0005,2025-04-07,3,513.79,1541.37,UPI,6560653241783013,954
T0000325,C00579,P0576,2024-12-06,3,1901.11,5703.33,UPI,4250729621854309,556
T0000326,C02309,P0472,2025-01-14,3,2826.78,8480.34,Credit Card,213132110548397,124
T0000327,C07874,P0784,2026-04-06,4,1219.7,4878.8,UPI,3529157175492325,387
T0000328,C00740,P0113,2026-07-30,5,3355.92,16779.6,Cash,4882119319204959828,263
T0000329,C01205,P0832,2026-01-20,3,2544.28,7632.84,UPI,38191561841563,570
T0000330,C09339,P0216,2024-12-19,1,4788.56,4788.56,Cash,4191118333699503,120
T0000331,C01027,P0617,2026-04-11,4,2512.74,10050.96,UPI,3581306417689538,402
T0000332,C00015,P0132,2026-05-27,2,815.04,1630.08,Cash,564963331058,270
T0000333,C01210,P0528,2026-06-05,3,2922.63,8767.89,Cash,6011519192364746,198
T0000334,C03918,P0046,2024-11-27,1,4771.39,4771.39,Debit Card,4358345935558238,6964
T0000335,C03121,P0019,2025-09-26,3,3323.25,9969.75,UPI,30330440539562,455
T0000336,C05806,P0705,2024-10-05,4,2830.99,11323.96,Credit Card,6011944183061301,050
T0000337,C07952,P0154,2024-08-19,5,1603.88,8019.4,Cash,4414103475918,4327
T0000338,C04576,P0175,2025-03-28,2,3453.73,6907.46,UPI,30341414848822,542
T0000339,C05599,P0238,2025-02-07,4,4050.59,16202.36,UPI,30377255055085,424
T0000340,C08923,P0442,2025-08-18,2,2317.31,4634.62,Debit Card,4931749147080301,965
T0000341,C08635,P0331,2026-05-13,2,4666.63,9333.26,Credit Card,2701854987360987,200
T0000342,C08243,P0351,2025-09-04,4,4828.5,19314.0,UPI,4299660685758529,341
T0000343,C09613,P0474,2026-01-07,5,3064.52,15322.6,UPI,30485125088283,905
T0000344,C06195,P0404,2024-08-19,3,3380.5,10141.5,Cash,6526247457724028,833
T0000345,C00117,P0513,2025-02-28,4,558.88,2235.52,Credit Card,376789860436595,557
T0000346,C05411,P0997,2026-07-22,4,3220.37,12881.48,Cash,4151273572047,754
T0000347,C00359,P0582,2025-05-01,2,3095.97,6191.94,Debit Card,5331234727880274,737
T0000348,C01271,P0987,2026-01-29,1,1593.86,1593.86,UPI,4498038800845,054
T0000349,C09627,P0947,2025-10-27,1,3143.92,3143.92,Credit Card,6576059214185255,998
T0000350,C02907,P0506,2024-11-21,5,2206.6,11033.0,Credit Card,4429323689419803,620
T0000351,C00704,P0305,2025-12-18,4,1645.49,6581.96,UPI,564501348259,803
T0000352,C00253,P0376,2025-03-29,3,2755.66,8266.98,Cash,4497069975431708,446
T0000353,C04946,P0781,2026-01-18,1,1371.62,1371.62,Cash,30262177237435,992
T0000354,C05014,P0070,2024-09-11,1,1428.46,1428.46,Credit Card,502009713194,813
T0000355,C02256,P0327,2024-09-05,4,1234.52,4938.08,Cash,30109184848318,349
T0000356,C01087,P0407,2026-03-14,4,3116.76,12467.04,UPI,4822100511495,449
T0000357,C09246,P0307,2026-02-06,1,4756.39,4756.39,Credit Card,3567760151231840,002
T0000358,C02246,P0974,2025-11-14,4,3856.32,15425.28,Debit Card,372103924800339,067
T0000359,C06047,P0707,2026-07-03,2,2279.25,4558.5,UPI,6525013679858841,930
T0000360,C03419,P0188,2024-10-01,4,433.54,1734.16,Cash,36909216314369,000
T0000361,C09776,P0040,2026-06-18,4,1954.6,7818.4,UPI,3548620320655077,084
T0000362,C02285,P0812,2024-08-28,2,3856.41,7712.82,Debit Card,4138231762794,993
T0000363,C02123,P0184,2024-12-13,3,4491.18,13473.54,UPI,4133317140787789,647
T0000364,C08099,P0080,2025-11-16,1,2138.31,2138.31,Debit Card,346573337484082,056
T0000365,C04490,P0490,2024-10-12,2,2658.32,5316.64,Credit Card,4486903774646988,094
T0000366,C07830,P0268,2026-07-13,3,4872.76,14618.28,UPI,2281222479329027,917
T0000367,C00007,P0667,2025-08-20,4,3193.53,12774.12,Cash,377752902454249,518
T0000368,C00644,P0996,2026-07-01,2,3998.89,7997.78,Debit Card,3557454553414483,5004
T0000369,C02456,P0418,2024-10-06,5,2070.17,10350.85,Credit Card,341973371343779,050
T0000370,C05362,P0592,2025-02-18,5,1240.79,6203.95,Debit Card,4775852541575,2659
T0000371,C03195,P0332,2025-01-06,5,3541.79,17708.95,Debit Card,5112213128463554,368
T0000372,C05882,P0615,2024-08-29,1,3729.37,3729.37,Debit Card,4662851014681,002
T0000373,C02082,P0017,2025-06-23,2,3161.77,6323.54,Debit Card,4001236063943592,2710
T0000374,C07103,P0887,2025-10-23,4,3313.46,13253.84,Cash,3535055329980538,498
T0000375,C02675,P0712,2026-03-01,5,3032.19,15160.95,Credit Card,377500117541478,330
T0000376,C07513,P0651,2026-01-29,2,3962.35,7924.7,Credit Card,4147810064993,514
T0000377,C02250,P0264,2025-03-11,1,1450.84,1450.84,Credit Card,4178389359022311,431
T0000378,C03250,P0015,2026-05-02,2,2324.15,4648.3,Cash,4671798220102197,8172
T0000379,C06624,P0676,2025-07-06,1,3273.09,3273.09,UPI,5290733557278862,883
T0000380,C05699,P0549,2026-07-04,1,1841.05,1841.05,Debit Card,4289413462990,727
T0000381,C08463,P0795,2025-02-05,4,2664.46,10657.84,Cash,4231141071214546390,887
T0000382,C00281,P0205,2025-11-16,5,4904.57,24522.85,Cash,4207308797668550186,914
T0000383,C03366,P0544,2025-04-25,5,4840.1,24200.5,Debit Card,6572140904182028,577
T0000384,C03426,P0263,2025-01-30,2,3636.7,7273.4,Cash,4788883040732348,326
T0000385,C09893,P0207,2026-04-11,2,3331.85,6663.7,UPI,213124909909518,663
T0000386,C00836,P0393,2025-08-04,4,2106.74,8426.96,Credit Card,180094790060888,125
T0000387,C05197,P0662,2025-04-02,5,2539.18,12695.9,UPI,4575780397928569,272
T0000388,C00357,P0624,2025-09-01,2,259.66,519.32,Cash,676325670252,766
T0000389,C05921,P0920,2026-01-26,4,426.29,1705.16,UPI,341324343848489,923
T0000390,C01677,P0430,2024-10-22,5,3883.12,19415.6,UPI,564810568324,732
T0000391,C08347,P0139,2025-09-25,3,1560.69,4682.07,UPI,3520391519185506,8634
T0000392,C04091,P0109,2026-03-02,4,1362.74,5450.96,Debit Card,213184707076340,081
T0000393,C06231,P0202,2026-07-10,5,193.67,968.35,Debit Card,213188581063746,423
T0000394,C05214,P0548,2025-02-25,1,3247.82,3247.82,UPI,180050912552038,242
T0000395,C06981,P0386,2026-03-07,4,4004.36,16017.44,Debit Card,3549446959622116,469
T0000396,C03480,P0321,2025-08-21,1,318.31,318.31,UPI,376873613616578,539
T0000397,C00092,P0763,2025-05-27,1,2118.53,2118.53,Cash,2248385772684562,380
T0000398,C09568,P0188,2026-01-31,4,433.54,1734.16,UPI,4732602924965,494
T0000399,C08027,P0828,2024-12-14,2,3531.27,7062.54,Cash,2223002130070900,8326
T0000400,C01121,P0954,2025-04-06,1,1044.21,1044.21,Debit Card,2270540004783381,982
T0000401,C07670,P0887,2024-11-09,4,3313.46,13253.84,UPI,4418792108055994829,696
T0000402,C06016,P0173,2026-03-23,5,3605.81,18029.05,Credit Card,4082933183597939271,124
T0000403,C01562,P0560,2024-08-12,4,3072.45,12289.8,UPI,4298826116340879,465
T0000404,C00246,P0882,2026-01-21,4,3357.67,13430.68,Credit Card,4552813614726255,533
T0000405,C03667,P0556,2026-06-01,5,3006.37,15031.85,Credit Card,36585900701499,185
T0000406,C09597,P0513,2026-07-07,4,558.88,2235.52,Cash,4913679695239,455
T0000407,C01589,P0845,2025-02-25,1,1165.46,1165.46,Cash,5322308741089962,561
T0000408,C09062,P0881,2025-10-23,4,4203.39,16813.56,Debit Card,4720624957085697,803
T0000409,C09199,P0584,2025-05-31,4,4704.12,18816.48,Cash,3583939025346865,956
T0000410,C08839,P0720,2024-08-28,3,2474.74,7424.22,UPI,6593934017196130,975
T0000411,C08870,P0435,2026-01-01,5,1652.67,8263.35,Debit Card,2269976176921669,712
T0000412,C05732,P0447,2025-02-04,5,674.65,3373.25,UPI,213173017764232,823
T0000413,C08659,P0886,2025-01-04,1,3108.28,3108.28,Cash,3549297114128865,168
T0000414,C02617,P0543,2024-12-13,5,3334.88,16674.4,Debit Card,3507130599207567,510
T0000415,C08086,P0507,2025-05-07,5,439.3,2196.5,UPI,6514629684559067,721
T0000416,C02677,P0590,2026-07-26,1,1247.59,1247.59,Credit Card,4519404725180111,172
T0000417,C05476,P0870,2025-11-20,2,1340.83,2681.66,Cash,4330710568645293162,619
T0000418,C01578,P0213,2026-05-04,5,4182.81,20914.05,Credit Card,4948966631493904,289
T0000419,C09990,P0916,2025-12-10,1,3790.27,3790.27,Credit Card,3526224088416016,621
T0000420,C05868,P0789,2025-03-17,2,2417.0,4834.0,Cash,30374358203597,725
T0000421,C00466,P0738,2026-06-22,3,1803.72,5411.16,Cash,342169482958923,585
T0000422,C02632,P0802,2026-05-01,5,2255.14,11275.7,UPI,4163062709223445,076
T0000423,C04002,P0847,2025-03-31,5,2092.75,10463.75,Credit Card,501852506952,875
T0000424,C04589,P0559,2024-12-27,3,2083.75,6251.25,UPI,4160943088519166287,0601
T0000425,C08578,P0942,2024-11-08,2,737.26,1474.52,UPI,4701218690793825,486
T0000426,C09958,P0405,2025-08-01,1,1936.08,1936.08,Debit Card,213123490360149,196
T0000427,C08295,P0696,2025-08-10,5,164.72,823.6,Credit Card,6565923179057093,402
T0000428,C05475,P0953,2024-12-05,4,1537.15,6148.6,UPI,3506748442569643,922
T0000429,C07136,P0894,2025-02-02,2,1242.8,2485.6,Debit Card,180070627976462,140
T0000430,C03408,P0481,2024-12-07,3,1881.76,5645.28,Debit Card,213150117269429,326
T0000431,C00103,P0271,2025-07-20,4,4369.96,17479.84,Cash,2720041140759084,942
T0000432,C01432,P0202,2024-12-21,2,193.67,387.34,Debit Card,4429194820117138358,3054
T0000433,C03912,P0348,2025-06-09,3,4571.48,13714.44,Credit Card,349103928814468,071
T0000434,C05415,P0717,2025-05-17,5,854.39,4271.95,Credit Card,3587307634880771,400
T0000435,C02188,P0409,2025-05-17,5,362.92,1814.6,Credit Card,4735000832708220,942
T0000436,C06872,P0089,2025-01-18,1,4636.26,4636.26,UPI,6575267851644697,522
T0000437,C05334,P0797,2026-01-30,1,4152.43,4152.43,Debit Card,38164903317949,865
T0000438,C01402,P0778,2026-05-27,4,4909.34,19637.36,Debit Card,4692850683012,643
T0000439,C08250,P0969,2026-02-10,1,2932.11,2932.11,UPI,30175216817779,870
T0000440,C01130,P0767,2024-12-29,1,581.14,581.14,Credit Card,4596227398313526632,2082
T0000441,C01610,P0565,2024-08-07,1,1940.27,1940.27,Credit Card,6573099457538458,6125
T0000442,C07458,P0803,2025-05-05,2,703.12,1406.24,Debit Card,4933690682722147,552
T0000443,C09842,P0204,2025-05-19,3,866.97,2600.91,Cash,6582286362130203,0674
T0000444,C07632,P0508,2025-06-17,5,1730.59,8652.95,UPI,180099797549866,222
T0000445,C04636,P0755,2025-09-26,4,2095.84,8383.36,UPI,3503431853715061,549
T0000446,C06451,P0659,2025-07-19,1,3416.54,3416.54,Credit Card,4901723861757127,451
T0000447,C02899,P0439,2026-01-01,5,2988.65,14943.25,Debit Card,213127467848176,4547
T0000448,C04465,P0952,2025-12-20,1,2181.55,2181.55,Credit Card,30201472899416,984
T0000449,C05825,P0218,2024-09-10,4,4204.18,16816.72,Credit Card,2269252808480155,099
T0000450,C09047,P0933,2024-08-21,2,705.91,1411.82,UPI,4885398080862578707,158
T0000451,C07106,P0451,2025-11-19,1,540.93,540.93,Credit Card,4218010257521061372,483
T0000452,C03018,P0865,2025-07-30,1,1344.73,1344.73,UPI,676290718722,959
T0000453,C04847,P0613,2025-04-06,3,3295.87,9887.61,Cash,30490140052835,084
T0000454,C06337,P0938,2025-05-21,1,1956.93,1956.93,Debit Card,30022596514859,730
T0000455,C01930,P0785,2025-03-16,4,1568.69,6274.76,UPI,4773832226687791700,572
T0000456,C01729,P0137,2024-12-28,2,4367.23,8734.46,Credit Card,3534526426986140,747
T0000457,C08382,P0699,2026-05-28,5,1442.71,7213.55,Debit Card,6011475267045829,287
T0000458,C08691,P0518,2024-12-25,2,3421.61,6843.22,Credit Card,3592788923356131,104
T0000459,C09433,P0301,2026-03-05,1,665.55,665.55,Debit Card,30409918727691,081
T0000460,C01180,P0167,2024-12-01,1,3183.06,3183.06,Credit Card,213149865275315,980
T0000461,C02213,P0127,2025-09-13,4,783.06,3132.24,Debit Card,3558496624826269,201
T0000462,C08116,P0895,2025-12-27,4,1299.47,5197.88,Debit Card,3597761583564471,771
T0000463,C09470,P0463,2025-03-29,1,3366.57,3366.57,Debit Card,6588115194313683,989
T0000464,C08470,P0362,2024-11-22,5,1212.11,6060.55,UPI,180076413959398,632
T0000465,C05364,P0134,2024-08-31,4,172.69,690.76,Debit Card,5536195580211324,392
T0000466,C07849,P0386,2025-07-09,3,4004.36,12013.08,Debit Card,6011705416456844,171
T0000467,C05889,P0245,2025-05-18,4,4262.22,17048.88,UPI,2271345339117464,612
T0000468,C00576,P0880,2024-08-20,1,4788.32,4788.32,Debit Card,4151363407562942,734
T0000469,C01984,P0177,2026-08-06,3,4791.93,14375.79,Cash,213187151855903,415
T0000470,C09667,P0426,2025-07-30,3,300.36,901.08,UPI,4167709754510488348,114
T0000471,C07549,P0538,2025-10-06,1,3009.54,3009.54,Cash,3577409415936293,2555
T0000472,C07228,P0114,2025-01-16,4,4662.19,18648.76,Credit Card,4297020540534429,577
T0000473,C00474,P0793,2026-07-12,1,1274.95,1274.95,Credit Card,4556073378501545,005
T0000474,C06382,P0179,2024-08-31,2,650.73,1301.46,Debit Card,4935014960368150,954
T0000475,C06616,P0481,2026-01-12,2,1881.76,3763.52,Debit Card,372378170688295,474
T0000476,C09808,P0040,2024-10-13,4,1954.6,7818.4,Credit Card,4772392053990000692,593
T0000477,C01980,P0835,2025-08-20,1,1543.73,1543.73,UPI,30232847213678,931
T0000478,C02313,P0085,2024-12-19,4,4251.04,17004.16,UPI,4380616454887745443,463
T0000479,C05045,P0920,2025-07-31,1,426.29,426.29,Cash,4491536745229231527,587
T0000480,C05799,P0964,2024-11-22,4,3479.53,13918.12,Debit Card,3503797391533798,8670
T0000481,C01638,P0994,2025-02-11,5,913.54,4567.7,UPI,213133533011583,987
T0000482,C02924,P0439,2025-05-20,5,2988.65,14943.25,Debit Card,6011832763036902,065
T0000483,C01638,P0088,2025-11-26,1,1925.92,1925.92,Credit Card,2707955248816693,629
T0000484,C05024,P0217,2025-01-12,2,203.6,407.2,Credit Card,3565812512048942,515
T0000485,C09180,P0353,2025-08-07,3,2653.46,7960.38,Cash,349283716648276,613
T0000486,C04899,P0224,2025-01-01,4,2914.49,11657.96,UPI,30279563117294,135
T0000487,C09108,P0280,2025-03-01,2,3000.83,6001.66,Credit Card,2720596980795142,671
T0000488,C07279,P0586,2025-12-27,1,1540.7,1540.7,Debit Card,30138577931639,206
T0000489,C09456,P0351,2026-07-10,3,4828.5,14485.5,UPI,180020827375890,541
T0000490,C08925,P0459,2026-07-15,1,501.56,501.56,Cash,340992072809962,4617
T0000491,C03920,P0444,2024-09-28,1,3446.18,3446.18,Cash,4842785297060162728,037
T0000492,C07688,P0299,2025-11-26,3,3973.51,11920.53,Cash,4094012024441366,0559
T0000493,C01345,P0697,2025-10-26,1,2313.29,2313.29,Debit Card,30347101532652,105
T0000494,C01653,P0701,2025-07-18,4,2706.62,10826.48,Cash,6541601058862309,5150
T0000495,C03382,P0357,2025-08-27,4,3135.13,12540.52,Credit Card,4981339674744559,057
T0000496,C09221,P0424,2026-07-18,3,4747.6,14242.8,UPI,180013360182807,990
T0000497,C08639,P0450,2025-06-01,2,2295.89,4591.78,Cash,2254871741816550,257
T0000498,C07936,P0771,2024-09-24,2,4053.63,8107.26,UPI,4520806622833783863,480
T0000499,C02801,P0672,2025-02-27,1,4514.9,4514.9,Cash,213190030692364,0392
T0000500,C01261,P0557,2025-08-21,1,945.19,945.19,Cash,370763175451850,927
T0000501,C00333,P0214,2025-11-28,2,3757.67,7515.34,UPI,30477636194742,370
T0000502,C04614,P0246,2026-03-23,3,1099.99,3299.97,Credit Card,4847167454040,598
T0000503,C05128,P0081,2025-01-03,5,1286.54,6432.7,Debit Card,4900159491870784839,975
T0000504,C02908,P0938,2026-05-26,2,1956.93,3913.86,Debit Card,4449949904167474,535
T0000505,C00605,P0847,2025-01-16,3,2092.75,6278.25,Cash,30108767010858,129
T0000506,C09218,P0370,2026-05-11,4,916.59,3666.36,Credit Card,6011488922141800,142
T0000507,C09801,P0031,2026-06-13,1,3294.42,3294.42,Credit Card,2499282964112195,156
T0000508,C04744,P0706,2025-02-19,3,1478.58,4435.74,Debit Card,675922337075,917
T0000509,C04173,P0292,2026-06-23,2,4305.05,8610.1,Debit Card,180088456352811,080
T0000510,C09901,P0740,2026-01-22,4,2812.53,11250.12,Cash,379419723164161,7282
T0000511,C02181,P0356,2025-11-20,2,2373.98,4747.96,Debit Card,3516066176132241,752
T0000512,C08276,P0429,2025-01-13,1,2952.6,2952.6,UPI,213134191979202,771
T0000513,C05378,P0279,2026-03-14,1,2812.46,2812.46,Debit Card,2264429943834919,930
T0000514,C04935,P0299,2025-02-11,5,3973.51,19867.55,Debit Card,3587850884510655,7984
T0000515,C02909,P0574,2026-05-06,2,2283.08,4566.16,Credit Card,36791428403705,625
T0000516,C08282,P0149,2026-04-12,5,1956.72,9783.6,Credit Card,3538173684636616,750
T0000517,C07118,P0996,2024-12-08,4,3998.89,15995.56,Debit Card,4848543029620970880,472
T0000518,C07277,P0779,2024-10-04,3,4682.34,14047.02,Debit Card,676236377559,740
T0000519,C05210,P0673,2025-03-13,2,4623.45,9246.9,Cash,501824284027,364
T0000520,C00323,P0029,2026-03-03,5,1375.32,6876.6,UPI,3500939622876850,861
T0000521,C09735,P0016,2026-02-12,2,440.06,880.12,UPI,341779821860431,405
T0000522,C08047,P0286,2024-08-25,1,1078.55,1078.55,Credit Card,4444067439386,920
T0000523,C00663,P0291,2025-11-09,5,1195.81,5979.05,Credit Card,560899041654,005
T0000524,C09578,P0896,2025-06-11,1,3984.93,3984.93,UPI,4852018190748700,819
T0000525,C00416,P0251,2025-06-30,1,2798.12,2798.12,Debit Card,6011820162078674,152
T0000526,C09401,P0349,2026-02-25,3,4942.65,14827.95,Debit Card,376631112715071,784
T0000527,C04052,P0620,2026-06-15,1,1504.14,1504.14,Cash,4544878323087191,118
T0000528,C07867,P0629,2024-08-10,4,756.76,3027.04,Credit Card,3592546908264328,8955
T0000529,C06237,P0705,2025-06-29,4,2830.99,11323.96,Debit Card,4414744399915,9986
T0000530,C08995,P0433,2026-05-10,1,3322.24,3322.24,Debit Card,36542185189635,563
T0000531,C02953,P0476,2024-08-22,4,1787.57,7150.28,UPI,5159315565437654,618
T0000532,C05103,P0259,2025-09-17,4,1567.78,6271.12,Credit Card,3599765488190546,413
T0000533,C06716,P0970,2025-06-10,5,4621.3,23106.5,Cash,4362625909272394518,858
T0000534,C06281,P0787,2025-05-15,5,631.21,3156.05,Debit Card,3571281035200632,162
T0000535,C07041,P0987,2025-11-16,3,1593.86,4781.58,Cash,566355649773,881
T0000536,C09473,P0190,2025-01-21,1,448.86,448.86,Cash,630451722296,455
T0000537,C01351,P0972,2026-04-01,1,4482.73,4482.73,Cash,4867772060228127,087
T0000538,C06899,P0421,2025-10-06,2,1845.3,3690.6,UPI,4030301100494,324
T0000539,C01904,P0675,2025-06-23,4,4745.31,18981.24,UPI,4809788110959801,867
T0000540,C05481,P0041,2025-04-15,3,2669.12,8007.36,UPI,180093604248390,322
T0000541,C07035,P0864,2026-02-03,2,2691.57,5383.14,Credit Card,30326730303487,241
T0000542,C05021,P0254,2025-07-27,2,1146.9,2293.8,Credit Card,6011654885700672,770
T0000543,C05340,P0250,2025-03-31,1,1244.71,1244.71,Credit Card,4284628917465665,645
T0000544,C08530,P0537,2025-05-19,2,2073.41,4146.82,Cash,378143336792082,581
T0000545,C03629,P0878,2025-07-25,3,742.79,2228.37,UPI,2404571018367696,714
T0000546,C04145,P0008,2026-02-03,1,1141.18,1141.18,UPI,3578801896611164,659
T0000547,C02125,P0758,2024-08-10,1,3281.82,3281.82,Cash,349657089506411,635
T0000548,C08959,P0885,2024-11-12,4,2553.38,10213.52,Cash,6559985716581685,6786
T0000549,C03545,P0747,2024-10-08,5,258.23,1291.15,UPI,180022136056252,038
T0000550,C08595,P0752,2026-05-11,5,3717.41,18587.05,Cash,3520729880367817,260
T0000551,C03669,P0467,2024-10-01,1,2910.7,2910.7,Credit Card,4543382841855610,726
T0000552,C06855,P0780,2025-09-10,3,1948.69,5846.07,Debit Card,4221308167430117,437
T0000553,C06666,P0278,2026-06-21,3,471.65,1414.95,Cash,6011481958302768,546
T0000554,C04245,P0421,2024-10-18,1,1845.3,1845.3,Debit Card,3507501539392133,303
T0000555,C00197,P0481,2025-08-18,3,1881.76,5645.28,UPI,4540549081132,193
T0000556,C03440,P0984,2025-09-10,1,2439.72,2439.72,Credit Card,4810901993582,210
T0000557,C04510,P0501,2024-10-06,1,2051.89,2051.89,Debit Card,3563432192276432,605
T0000558,C01986,P0859,2026-05-22,1,4688.94,4688.94,UPI,502019573430,733
T0000559,C06024,P0963,2026-03-14,1,1087.76,1087.76,Debit Card,4518224697547183202,994
T0000560,C09614,P0242,2026-08-06,1,4414.07,4414.07,UPI,3503086742123560,042
T0000561,C09348,P0665,2025-07-21,3,1166.08,3498.24,Debit Card,6506429266726238,725
T0000562,C01476,P0142,2025-01-26,3,1431.67,4295.01,UPI,3571056319909037,7485
T0000563,C09821,P0734,2024-10-18,2,733.51,1467.02,Debit Card,4397021837544658772,840
T0000564,C05737,P0040,2025-02-08,2,1954.6,3909.2,UPI,4444355981297769,666
T0000565,C01517,P0952,2025-08-16,3,2181.55,6544.65,Cash,343406507770928,982
T0000566,C09656,P0963,2024-09-06,5,1087.76,5438.8,Cash,375936196553616,257
T0000567,C08400,P0975,2024-09-07,5,3252.65,16263.25,UPI,2333834247099936,665
T0000568,C01392,P0977,2025-06-11,5,1691.4,8457.0,Cash,4039591074647228,610
